year,Base case cost,Modeled non-residential ashp
2017,357195.024188,448203.702354
2018,377720.80371,468647.570746
2019,406854.168193,497664.67427
2020,420096.606594,510854.266781
2021,429366.313475,520086.981539
2022,435987.532675,526681.777795
2023,441284.508036,531957.614799
2024,445257.239556,535914.492552
2025,449892.092997,540530.849931
2026,455851.190277,546466.166561
2027,460486.043718,551082.52394
2028,464458.775238,555039.401693
2029,469755.750599,560315.238698
2030,473066.360199,563612.636826
2031,479025.457479,569547.953456
