year,Base case cost,Modeled non-residential ashp
2017,1278093.17935,1499567.78979
2018,1346416.64213,1559319.02655
2019,1440361.40345,1641476.97709
2020,1483063.56768,1678821.50006
2021,1514378.48812,1706207.48358
2022,1537152.97571,1726124.5625
2023,1551387.03046,1738572.73682
2024,1565621.0852,1751020.91114
2025,1579855.13995,1763469.08547
2026,1599782.81659,1780896.52952
2027,1616863.68229,1795834.33871
2028,1628250.92608,1805792.87817
2029,1645331.79178,1820730.68736
2030,1656719.03557,1830689.22682
2031,1676646.71222,1848116.67087
