year,Base case cost,Modeled residential ashp
2017,7984.3442367,76683.8823871
2018,8499.36921053,76671.3066947
2019,9198.33167501,77033.7935506
2020,9529.41915819,76715.730266
2021,9768.53789604,76244.1142727
2022,9934.08163763,75653.5919622
2023,10044.444132,74978.8219956
2024,11634.600192,75787.8310031
2025,11761.2745406,75170.4073492
2026,11930.1736721,74648.557466
2027,12056.8480207,74070.2673852
2028,12162.4099779,73472.9713886
2029,12310.1967179,72969.889456
2030,12415.7586751,72409.0394324
2031,12563.5454151,71941.5492501
