year,Base case cost,Modeled residential ashp
2017,26074.4713661,190277.338537
2018,28079.7473492,186519.079985
2019,30976.2571026,182945.640284
2020,31166.7048894,178155.743662
2021,32097.954063,174528.333498
2022,32814.2995812,170972.403563
2023,33315.7414439,167485.925563
2024,32435.2888181,162833.315323
2025,32918.2861775,159491.534823
2026,33470.2831598,156230.856712
2027,33953.2805193,153044.660805
2028,34298.2786332,149928.757768
2029,33519.4277142,145562.478527
2030,33851.2511829,142578.300261
2031,34382.1687329,139663.292744
