year,Base case cost,Modeled residential ashp
2017,143980.540044,-21589.6386251
2018,157466.726008,-7797.21354367
2019,168747.408928,3914.47257781
2020,177345.855957,12717.0790184
2021,183555.845478,19074.5170033
2022,179283.319191,14904.0704224
2023,182474.58163,18174.7281885
2024,184754.054801,20510.9123071
2025,178959.426958,14795.6797908
2026,182432.209092,18359.1994411
2027,185470.893459,21477.2791352
2028,178219.554662,14282.6512858
2029,181517.961857,17671.7959968
2030,183167.165454,19366.3683523
2031,176998.311702,13299.5943053
