year,Base case cost,Modeled non-residential ashp
2017,261138.472662,383339.301946
2018,280470.541249,401991.505508
2019,307658.18869,428247.486061
2020,318213.861112,438324.734947
2021,328499.394292,448308.105893
2022,330674.015678,450230.925417
2023,329224.935423,448630.764045
2024,327580.664587,446835.412093
2025,325741.20317,444844.869559
2026,325258.147885,444160.372785
2027,323755.306018,442481.269615
2028,321281.475213,439856.357693
2029,319339.454539,437738.075716
2030,315748.241862,434020.962108
2031,314077.77721,432149.055967
