year,annotation,consumption,consumption residential,consumption non-residential
2003,,10469863.0,2886549.0,7583314.0
2004,,10584313.0,2885072.0,7699241.0
2005,,10983418.0,2986457.0,7996961.0
2006,,11700530.0,3024422.0,8676108.0
2007,,12407817.0,3038746.0,9369071.0
2008,,12581495.0,3050464.0,9531031.0
2009,,12487453.0,3089775.0,9397678.0
2010,,11791111.0,3043953.0,8747158.0
2011,,12167420.0,3047342.0,9120078.0
2012,,12002369.0,3015322.0,8987047.0
2013,,11986586.0,3150223.0,8836363.0
2014,,11992268.0,3136124.0,8856144.0
2015,,11944580.0,3306835.0,8637745.0
2016,start of forecast,11993081.0,3216330.0,8776751.0
2017,,12011345.0,3234594.0,8776751.0
2018,,12030941.0,3254191.0,8776751.0
2019,,12050149.0,3273398.0,8776751.0
2020,,12066952.0,3290201.0,8776751.0
2021,,12082062.0,3305311.0,8776751.0
2022,,12101777.0,3325026.0,8776751.0
2023,,12119943.0,3343192.0,8776751.0
2024,,12142380.0,3365629.0,8776751.0
2025,,12162516.0,3385766.0,8776751.0
2026,,12186058.0,3409307.0,8776751.0
2027,,12208371.0,3431620.0,8776751.0
2028,,12231282.0,3454532.0,8776751.0
2029,,12260328.0,3483577.0,8776751.0
2030,,12290866.0,3514115.0,8776751.0
2031,,12323341.0,3546590.0,8776751.0
2032,,12358163.0,3581412.0,8776751.0
2033,,12389927.0,3613176.0,8776751.0
2034,,12423680.0,3646930.0,8776751.0
2035,,12462657.0,3685907.0,8776751.0
2036,,12503976.0,3727225.0,8776751.0
2037,,12549486.0,3772735.0,8776751.0
2038,,12598131.0,3821380.0,8776751.0
2039,,12649456.0,3872705.0,8776751.0
2040,,12700298.0,3923547.0,8776751.0
