year,Base case cost,Modeled non-residential ashp
2017,1439817.57857,1615961.09026
2018,1589745.42685,1749630.86037
2019,1796124.14042,1935161.40917
2020,1883719.624,2010909.34753
2021,1927619.48497,2045588.84868
2022,1976776.68311,2086876.72127
2023,1994763.36526,2098768.08382
2024,2021387.25933,2119794.59842
2025,2033323.6129,2125780.25795
2026,2044505.0652,2130231.25698
2027,2049074.39691,2128563.0504
2028,2047666.4772,2121833.68018
2029,2055048.33882,2123109.53968
2030,2052299.58107,2115592.55463
2031,2061506.68469,2117969.559
