year,Base case cost,Modeled residential ashp
2017,1439817.57857,1913975.25833
2018,1589745.42685,2017739.27284
2019,1796124.14042,2165216.90334
2020,1883719.624,2218954.20407
2021,1927619.48497,2236320.81099
2022,1976776.68311,2262721.61571
2023,1994763.36526,2262904.0849
2024,2021387.25933,2273128.13892
2025,2033323.6129,2267702.15776
2026,2044505.0652,2259372.84971
2027,2049074.39691,2245820.44051
2028,2047666.4772,2228855.73369
2029,2055048.33882,2218517.7403
2030,2052299.58107,2201785.47617
2031,2061506.68469,2191294.365
