year,annotation,consumption,consumption residential,consumption non-residential
2003,,3705116.0,1486738.0,2218378.0
2004,,2517165.0,1372708.0,1144457.0
2005,,2281819.0,1174287.0,1107532.0
2006,,2966431.0,1149185.0,1817246.0
2007,,2183006.0,1098528.0,1084478.0
2008,,2287394.0,1079565.0,1207829.0
2009,,2246441.0,1047172.0,1199269.0
2010,,2202127.0,980220.0,1221907.0
2011,,2534949.0,1057066.0,1477883.0
2012,,2738503.0,1106276.0,1632227.0
2013,,2802506.0,1043082.0,1759424.0
2014,,2502582.0,979843.0,1522739.0
2015,,2029956.0,1003944.0,1026012.0
2016,start of forecast,2261810.0,825752.0,1436058.0
2017,,2188649.0,752591.0,1436058.0
2018,,2149443.0,713384.0,1436058.0
2019,,2155508.0,719449.0,1436058.0
2020,,2159398.0,723340.0,1436058.0
2021,,2152073.0,716014.0,1436058.0
2022,,2170303.0,734245.0,1436058.0
2023,,2195859.0,759801.0,1436058.0
2024,,2242649.0,806591.0,1436058.0
2025,,2287962.0,851903.0,1436058.0
2026,,2332215.0,896157.0,1436058.0
2027,,2356331.0,920272.0,1436058.0
2028,,2374609.0,938551.0,1436058.0
2029,,2606808.0,1170749.0,1436058.0
2030,,2832216.0,1396158.0,1436058.0
2031,,3016088.0,1580029.0,1436058.0
2032,,2978638.0,1542580.0,1436058.0
2033,,2880490.0,1444432.0,1436058.0
2034,,2801878.0,1365820.0,1436058.0
2035,,2791654.0,1355595.0,1436058.0
2036,,2876604.0,1440546.0,1436058.0
2037,,3050396.0,1614337.0,1436058.0
2038,,3211046.0,1774987.0,1436058.0
2039,,3268825.0,1832767.0,1436058.0
2040,,3242780.0,1806722.0,1436058.0
