year,Base case cost,Modeled residential ashp
2017,138077.331954,749445.423116
2018,148768.641122,724237.278053
2019,162503.883369,695326.43029
2020,170740.015633,676218.162798
2021,177584.813077,659984.220666
2022,183598.140065,645601.349429
2023,188730.040077,633012.108196
2024,192519.125401,620172.343899
2025,197767.590623,608301.65923
2026,203424.579807,596342.227715
2027,209159.279131,584744.154556
2028,214265.65516,574370.212273
2029,220144.673317,563463.966669
2030,225009.047114,554170.425875
2031,231026.833378,543925.0931
