year,annotation,consumption,consumption residential,consumption non-residential
2003,,595825.0,264493.0,331332.0
2004,,629669.0,274965.0,354704.0
2005,,818452.0,314552.0,503900.0
2006,,882469.0,347539.0,534930.0
2007,,937800.0,409926.0,527874.0
2008,,991665.0,445333.0,546332.0
2009,,1078107.0,518289.0,559818.0
2010,,1161834.0,573035.0,588799.0
2011,,1234117.0,592789.0,641328.0
2012,,1225417.0,641447.0,583970.0
2013,,1204353.0,664485.0,539868.0
2014,start of forecast,1061994.0,473605.0,588389.0
2015,,1066994.0,478605.0,588389.0
2016,,1071646.0,483258.0,588389.0
2017,,1076020.0,487631.0,588389.0
2018,,1081279.0,492890.0,588389.0
2019,,1087100.0,498712.0,588389.0
2020,,1092920.0,504532.0,588389.0
2021,,1098583.0,510195.0,588389.0
2022,,1104211.0,515822.0,588389.0
2023,,1110600.0,522211.0,588389.0
2024,,1116589.0,528200.0,588389.0
2025,,1122433.0,534045.0,588389.0
2026,,1128333.0,539944.0,588389.0
2027,,1133993.0,545604.0,588389.0
2028,,1139259.0,550870.0,588389.0
2029,,1146092.0,557703.0,588389.0
2030,,1152515.0,564126.0,588389.0
2031,,1158229.0,569840.0,588389.0
2032,,1162848.0,574459.0,588389.0
2033,,1166962.0,578574.0,588389.0
2034,,1171057.0,582668.0,588389.0
2035,,1175429.0,587040.0,588389.0
2036,,1180304.0,591915.0,588389.0
2037,,1185077.0,596688.0,588389.0
2038,,1189437.0,601048.0,588389.0
2039,,1193426.0,605037.0,588389.0
2040,,1196950.0,608561.0,588389.0
