year,Base case cost,Modeled non-residential ashp
2017,61840.6056032,152052.83274
2018,65435.8624881,150512.378457
2019,70325.4118517,149241.842345
2020,72626.3762581,147581.477171
2021,74208.2892875,145847.216821
2022,75358.7714906,144086.717572
2023,76221.633143,142323.270813
2024,76940.68452,140580.193425
2025,77659.735897,138880.827784
2026,78666.4078248,137272.932136
2027,79529.2694772,135682.331885
2028,80248.3208542,134108.049927
2029,81111.1825066,132597.915023
2030,81686.4236082,131077.821167
2031,82693.095536,129668.815296
