year,Base case cost,Modeled non-residential ashp
2017,50175.8387151,178529.116965
2018,55987.7119254,174294.562766
2019,64124.3344197,169824.103605
2020,67998.9165599,166012.885423
2021,70711.124058,162436.926034
2022,72648.4151281,159041.654903
2023,74004.5188772,155798.927298
2024,75166.8935192,152654.255865
2025,76522.9972683,149553.19407
2026,78266.5592313,146467.718104
2027,79622.6629804,143501.759574
2028,80785.0376225,140627.37046
2029,82334.8704785,137763.872974
2030,83109.7869066,135068.075444
2031,84853.3488696,132301.070125
