year,Base case cost,Modeled residential ashp
2017,3483938.96811,5559602.52424
2018,3671515.2749,5695914.28764
2019,3961147.78014,5929751.04721
2020,4085239.64544,6008973.68256
2021,4186579.22365,6068401.11123
2022,4262349.32054,6104777.50694
2023,4325377.89794,6130074.32384
2024,4378821.82259,6147847.43796
2025,4435494.26902,6168799.38132
2026,4495441.57,6192958.04103
2027,4541993.88754,6205308.96931
2028,4592143.28418,6222408.28721
2029,4656184.05882,6253278.06163
2030,4690038.32966,6255915.38982
2031,4749656.53219,6283325.8674
