year,Base case cost,Modeled non-residential ashp
2017,18620.0866248,80592.253901
2018,20364.1691988,81143.9617308
2019,22754.2082817,82230.3219024
2020,23981.5256487,82408.891653
2021,24756.6734593,82245.7139564
2022,25402.6299682,81997.8462142
2023,25790.2038736,81561.8606342
2024,26177.7777789,81143.3355232
2025,26565.3516842,80741.861696
2026,27082.1168913,80460.0382547
2027,27534.2864476,80142.9768125
2028,27921.8603529,79790.2962163
2029,28374.0299091,79504.623075
2030,28697.0081636,79131.0957579
2031,29213.7733707,78926.8561755
