year,Base case cost,Modeled residential ashp
2017,72331.2887259,743665.474845
2018,79106.3238138,735169.135943
2019,88390.6311565,727728.629217
2020,92160.7447071,718084.592524
2021,94109.8836388,708050.604949
2022,96565.4191932,699096.667755
2023,96966.0054117,688996.687681
2024,97334.3496101,679086.615794
2025,98775.4289225,670466.22315
2026,99570.3961912,661070.866439
2027,100087.567884,651774.963941
2028,100335.004507,642581.726734
2029,100779.631654,633612.634231
2030,100733.151691,624685.831025
2031,101331.980003,616081.437735
