year,Base case cost,Modeled non-residential ashp
2017,166813.563366,235759.358025
2018,179203.500455,248317.965469
2019,196239.663953,265586.050706
2020,203983.374634,273435.180358
2021,201350.775741,270878.483125
2022,205219.785013,274802.310262
2023,207898.329893,277518.805973
2024,209981.642578,279631.63597
2025,212660.187458,282348.13168
2026,215933.964534,285668.293104
2027,209700.763726,279473.043125
2028,211699.150105,281500.946817
2029,214553.987789,284397.95209
2030,216266.8904,286136.155253
2031,219407.211852,289322.861054
