year,Base case cost,Modeled non-residential ashp
2017,70447.0435095,173404.878131
2018,74494.3792509,174514.484135
2019,79890.826906,176942.238824
2020,82439.1494099,176779.583994
2021,84237.9652949,175978.642882
2022,85587.0772087,174817.101563
2023,86486.4851512,173293.600364
2024,87235.99177,171685.889575
2025,88135.3997125,170271.750999
2026,89334.6103026,169189.457534
2027,90234.0182451,167879.615452
2028,90983.5248639,166480.556158
2029,92032.8341301,165409.718167
2030,92632.4394251,163968.253309
2031,93681.7486914,162992.272355
