year,Base case cost,Modeled residential ashp
2017,122005.243128,651176.793647
2018,131773.175866,643325.859969
2019,143291.152052,636494.579985
2020,150914.445052,628353.667131
2021,156286.895586,618877.550732
2022,161959.126085,610371.91965
2023,165796.120327,600694.384103
2024,170463.215711,592265.696158
2025,175484.283274,584365.312412
2026,180077.328151,576085.679337
2027,185231.613097,568884.117614
2028,190139.239869,561827.487615
2029,195740.009066,555493.121313
2030,199302.015448,547736.322522
2031,205028.601063,542042.186668
