year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,11006.14,65440.51,0.0,6011.26,38850.26
2018,0.0,12056.14,71603.71,0.0,6011.26,38850.26
2019,0.0,13496.14,80056.1,0.0,6011.26,38850.26
2020,0.0,14216.14,84282.29,0.0,6011.26,38850.26
2021,0.0,14696.14,87099.76,0.0,6011.26,38850.26
2022,0.0,15056.14,89212.85,0.0,6011.26,38850.26
2023,0.0,15326.14,85002.46,0.0,6011.26,36907.75
2024,0.0,15536.14,86156.42,0.0,6011.26,36907.75
2025,0.0,15776.14,87475.24,0.0,6011.26,36907.75
2026,0.0,16106.14,89288.62,0.0,6011.26,36907.75
2027,0.0,16376.14,90772.29,0.0,6011.26,36907.75
2028,0.0,16586.14,85658.99,0.0,6011.26,34965.23
2029,0.0,16886.14,87195.12,0.0,6011.26,34965.23
2030,0.0,17036.14,87963.19,0.0,6011.26,34965.23
2031,0.0,17366.14,89652.93,0.0,6011.26,34965.23
