year,Base case cost,Modeled residential ashp
2017,37078.1490404,282379.156563
2018,40928.6409242,268288.940272
2019,45068.3704023,249004.492318
2020,47498.2904117,238732.876417
2021,49541.3634597,230690.951122
2022,51263.8793377,224436.531823
2023,52831.0046898,219119.851531
2024,54232.9633977,214729.256004
2025,55746.833783,210020.473577
2026,57474.7514049,204587.343652
2027,59129.8618231,199660.779235
2028,61589.2954573,196622.708274
2029,62406.3799296,190492.263588
2030,64819.0760094,188051.31519
2031,66677.3418773,183096.187217
