year,Base case cost,Modeled residential ashp
2017,303678.199517,388936.803222
2018,325526.389517,409974.539835
2019,355217.519517,439163.059575
2020,368662.559517,451579.669775
2021,378186.129517,459974.235512
2022,385468.859517,466084.669023
2023,383379.629102,462779.048847
2024,387229.489102,465406.378544
2025,391629.329102,468634.886285
2026,397679.109102,473602.521039
2027,402078.949102,476892.469242
2028,406478.789102,480212.061951
2029,411428.609102,484129.951853
2030,414728.489102,486368.070457
2031,420778.269102,491480.535146
