year,Base case cost,Modeled residential ashp
2017,133140.918305,185534.039032
2018,141627.730364,194432.962937
2019,152781.826212,206128.691498
2020,158116.393792,211722.30081
2021,174633.08374,228403.835496
2022,177517.070907,231417.343529
2023,179352.335468,233335.030459
2024,180925.419377,234978.762114
2025,183022.864589,237170.404319
2026,185120.309802,239362.046525
2027,201285.334875,255621.268592
2028,202976.620627,257383.202089
2029,205231.668295,259732.446751
2030,206641.073088,261200.724665
2031,209178.001716,263843.624909
