year,Base case cost,Modeled residential energy efficiency
2017,458808.223312,473231.122374
2018,487068.456833,491594.696799
2019,526268.135588,518044.766707
2020,539814.010719,524228.331722
2021,552442.719579,531244.77016
2022,556527.877431,530496.854311
2023,563667.724068,533581.605201
2024,563051.23269,529444.407087
2025,570114.520902,532550.620338
2026,571926.657128,530210.57705
2027,572702.765476,527123.090332
2028,571617.353739,522703.984266
2029,579305.168289,526374.954395
2030,577174.15887,521239.709333
2031,579122.761469,519014.088255
2032,580054.475797,516054.998804
2033,581629.856069,513537.236296
2034,583013.840277,510867.198555
2035,581816.080028,506380.816501
2036,589783.907999,510370.13498
