year,Base case cost,Modeled residential ashp
2017,176311.357952,40048.8603985
2018,196096.81573,58139.1136586
2019,217016.1851,76628.6898857
2020,227232.621304,85658.4829269
2021,234043.578773,91678.3449543
2022,239395.045356,96408.2365473
2023,242800.52409,99418.167561
2024,253246.944284,109469.040034
2025,256749.8121,112576.360129
2026,261253.499291,116571.485965
2027,265256.776795,120122.708931
2028,268259.234923,122786.126155
2029,280346.459884,134364.78976
2030,282918.071953,136653.867743
2031,287546.973678,140774.208113
