year,Base case cost,Modeled non-residential ashp
2017,14129.3113765,60765.5772621
2018,14997.3694583,62076.8932938
2019,16179.4059952,64003.170487
2020,16733.4856219,64725.0032778
2021,17102.8720397,65098.2922009
2022,17361.4425322,65265.5286849
2023,17564.6050619,65333.5379662
2024,17712.3596291,65302.1375541
2025,17897.0528379,65349.5027158
2026,18118.6846886,65475.4594568
2027,18303.3778975,65537.155092
2028,18469.6017855,65570.0943513
2029,18672.7643153,65681.1272737
2030,18802.0495615,65656.0714526
2031,19023.6814122,65815.8085405
