year,annotation,consumption,consumption residential,consumption non-residential
2003,,412026.0,204625.0,207401.0
2004,,420710.0,198492.0,222218.0
2005,,357284.0,159613.0,197671.0
2006,,463030.0,189032.0,273998.0
2007,,532914.0,214453.0,318461.0
2008,,525012.0,205518.0,319494.0
2009,,550718.0,232274.0,318444.0
2010,,592402.0,241168.0,351234.0
2011,,610080.0,258172.0,351908.0
2012,,624348.0,257739.0,366609.0
2013,,603997.0,261372.0,342625.0
2014,,583709.0,266044.0,317665.0
2015,,595459.0,316388.0,279071.0
2016,start of forecast,584396.0,271276.0,313120.0
2017,,586229.0,273108.0,313120.0
2018,,588017.0,274897.0,313120.0
2019,,592717.0,279597.0,313120.0
2020,,594129.0,281009.0,313120.0
2021,,596047.0,282927.0,313120.0
2022,,599213.0,286093.0,313120.0
2023,,601133.0,288013.0,313120.0
2024,,603166.0,290045.0,313120.0
2025,,604631.0,291510.0,313120.0
2026,,606116.0,292996.0,313120.0
2027,,607330.0,294210.0,313120.0
2028,,610364.0,297244.0,313120.0
2029,,612195.0,299075.0,313120.0
2030,,613828.0,300708.0,313120.0
2031,,614967.0,301847.0,313120.0
2032,,613308.0,300187.0,313120.0
2033,,614123.0,301002.0,313120.0
2034,,611981.0,298860.0,313120.0
2035,,612249.0,299128.0,313120.0
2036,,614024.0,300904.0,313120.0
2037,,614687.0,301567.0,313120.0
2038,,620108.0,306988.0,313120.0
2039,,623807.0,310686.0,313120.0
2040,,625555.0,312434.0,313120.0
