year,Base case cost,Modeled non-residential ashp
2017,304071.744215,362398.594496
2018,326882.27263,385005.494877
2019,357052.261046,415133.788675
2020,371758.508669,429505.715354
2021,382052.687085,439392.367027
2022,389407.596293,446295.502202
2023,400033.035123,456439.234729
2024,404504.934331,460428.469833
2025,409717.422746,465186.318525
2026,415675.801162,470717.768169
2027,420882.068786,475495.208767
2028,425347.507201,479529.623005
2029,431299.124825,485091.682074
2030,440976.982863,494347.904325
2031,447771.751278,500791.242263
