year,Base case cost,Modeled residential ashp
2017,133100.316791,204723.951697
2018,139429.409791,209885.017527
2019,155793.531276,224648.509188
2020,156968.440871,225001.473737
2021,162042.085687,229555.995367
2022,158613.499092,225694.806117
2023,161033.502586,227855.248017
2024,155563.244311,222125.428149
2025,157866.428891,224169.051136
2026,152774.502429,218731.04255
2027,155325.262373,220978.980635
2028,149095.681157,214489.837826
2029,142957.916753,208049.251564
2030,144585.189952,209460.223435
2031,138383.483809,202912.435167
