year,annotation,consumption,consumption residential,consumption non-residential
2003,,450650.0,231420.0,219230.0
2004,,476512.0,235375.0,241137.0
2005,,437049.0,229736.0,207313.0
2006,,384335.0,226572.0,157763.0
2007,,422559.0,226406.0,196153.0
2008,,408280.0,236726.0,171554.0
2009,,421232.0,252917.0,168315.0
2010,,410928.0,243137.0,167791.0
2011,,439485.0,265829.0,173656.0
2012,,443786.0,274787.0,168999.0
2013,,444281.0,271123.0,173158.0
2014,,465077.0,283482.0,181595.0
2015,,439019.0,276166.0,162853.0
2016,start of forecast,429088.0,256552.0,172535.0
2017,,430151.0,257616.0,172535.0
2018,,431298.0,258763.0,172535.0
2019,,432517.0,259981.0,172535.0
2020,,433793.0,261257.0,172535.0
2021,,435113.0,262577.0,172535.0
2022,,436571.0,264035.0,172535.0
2023,,438137.0,265601.0,172535.0
2024,,439687.0,267152.0,172535.0
2025,,441221.0,268686.0,172535.0
2026,,442711.0,270176.0,172535.0
2027,,444169.0,271634.0,172535.0
2028,,445562.0,273027.0,172535.0
2029,,447032.0,274497.0,172535.0
2030,,448370.0,275834.0,172535.0
2031,,449771.0,277236.0,172535.0
2032,,451138.0,278602.0,172535.0
2033,,452472.0,279937.0,172535.0
2034,,453783.0,281247.0,172535.0
2035,,454985.0,282450.0,172535.0
2036,,456244.0,283709.0,172535.0
2037,,457472.0,284937.0,172535.0
2038,,458660.0,286125.0,172535.0
2039,,459821.0,287285.0,172535.0
2040,,460902.0,288367.0,172535.0
