year,Base case cost,Modeled non-residential ashp
2017,50819.4236358,75335.3453894
2018,55640.3912908,79594.3697581
2019,62389.7460077,85557.0038743
2020,65420.0685337,88234.104906
2021,67623.9394617,90181.0874746
2022,69276.8426577,91641.324401
2023,70378.7781217,92614.8156853
2024,71342.9716527,93466.620559
2025,72444.9071167,94440.1118433
2026,73684.5845137,95535.2895381
2027,74924.2619107,96630.4672329
2028,71206.497559,92816.3697464
2029,72501.2867645,93950.6037273
2030,73148.6813672,94517.7207177
2031,74443.4705727,95651.9546985
