year,annotation,consumption,consumption residential,consumption non-residential
2003,,348435.0,201075.0,147360.0
2004,,365996.0,192379.0,173617.0
2005,,352920.0,176646.0,176274.0
2006,,396125.0,192631.0,203494.0
2007,,390584.0,190591.0,199993.0
2008,,384611.0,180180.0,204431.0
2009,,373120.0,171723.0,201397.0
2010,,379424.0,162156.0,217268.0
2011,,373251.0,153959.0,219292.0
2012,,339299.0,130296.0,209003.0
2013,,296976.0,122798.0,174178.0
2014,start of forecast,353798.0,152974.0,200824.0
2015,,354524.0,153700.0,200824.0
2016,,355091.0,154267.0,200824.0
2017,,355463.0,154639.0,200824.0
2018,,355731.0,154906.0,200824.0
2019,,355921.0,155097.0,200824.0
2020,,355927.0,155102.0,200824.0
2021,,355749.0,154925.0,200824.0
2022,,355493.0,154669.0,200824.0
2023,,355158.0,154334.0,200824.0
2024,,354802.0,153978.0,200824.0
2025,,354335.0,153511.0,200824.0
2026,,353751.0,152926.0,200824.0
2027,,352995.0,152171.0,200824.0
2028,,352192.0,151367.0,200824.0
2029,,351509.0,150685.0,200824.0
2030,,350693.0,149869.0,200824.0
2031,,349743.0,148919.0,200824.0
2032,,348554.0,147729.0,200824.0
2033,,347280.0,146455.0,200824.0
2034,,346011.0,145187.0,200824.0
2035,,344782.0,143958.0,200824.0
2036,,343617.0,142793.0,200824.0
2037,,342527.0,141702.0,200824.0
2038,,341435.0,140611.0,200824.0
2039,,340253.0,139429.0,200824.0
2040,,339018.0,138193.0,200824.0
