year,annotation,consumption,consumption residential,consumption non-residential
2003,,228000.0,12000.0,216000.0
2004,,209000.0,3000.0,206000.0
2005,,228000.0,12000.0,216000.0
2006,,217000.0,12000.0,205000.0
2007,,217000.0,12000.0,205000.0
2008,,180000.0,0.0,180000.0
2009,,276000.0,0.0,276000.0
2010,,145000.0,1000.0,144000.0
2011,,400000.0,0.0,400000.0
2012,start of forecast,274866.0,1533.0,273333.0
2013,,275450.0,2116.0,273333.0
2014,,275440.0,2107.0,273333.0
2015,,275398.0,2064.0,273333.0
2016,,275317.0,1984.0,273333.0
2017,,275202.0,1869.0,273333.0
2018,,275058.0,1724.0,273333.0
2019,,274832.0,1499.0,273333.0
2020,,274585.0,1251.0,273333.0
2021,,274338.0,1005.0,273333.0
2022,,274057.0,723.0,273333.0
2023,,273737.0,404.0,273333.0
2024,,273409.0,76.0,273333.0
2025,,273095.0,-239.0,273333.0
2026,,272752.0,-582.0,273333.0
2027,,272431.0,-903.0,273333.0
2028,,272110.0,-1224.0,273333.0
2029,,271726.0,-1608.0,273333.0
2030,,271347.0,-1987.0,273333.0
2031,,270994.0,-2339.0,273333.0
2032,,270681.0,-2653.0,273333.0
2033,,270372.0,-2962.0,273333.0
2034,,270095.0,-3239.0,273333.0
2035,,269811.0,-3523.0,273333.0
2036,,269526.0,-3807.0,273333.0
2037,,269239.0,-4094.0,273333.0
2038,,268980.0,-4353.0,273333.0
2039,,268737.0,-4597.0,273333.0
2040,,268504.0,-4829.0,273333.0
