year,Base case cost,Modeled non-residential ashp
2017,5925813.23946,7298500.07119
2018,6215447.23545,7559730.93878
2019,6575029.66467,7880259.06645
2020,6738111.26259,8024405.24543
2021,6864002.22158,8137278.1039
2022,6970261.8324,8234070.00525
2023,7022645.35286,8280536.2073
2024,7083661.94182,8335635.47784
2025,7148006.64805,8392879.40197
2026,7185271.75521,8423043.72703
2027,7194640.06771,8425311.25743
2028,7172556.46951,8397310.34081
2029,7243869.58658,8461522.67578
2030,7272844.06802,8485763.30249
2031,7318271.91484,8522906.90353
