year,annotation,consumption,consumption residential,consumption non-residential
2003,,2604295.0,1049206.0,1555089.0
2004,,2688981.0,1043503.0,1645478.0
2005,,2769523.0,1128162.0,1641361.0
2006,,2754656.0,1127187.0,1627469.0
2007,,2737009.0,1128120.0,1608889.0
2008,,3096122.0,1231175.0,1864947.0
2009,,3088080.0,1257745.0,1830335.0
2010,,3009338.0,1210888.0,1798450.0
2011,,3029121.0,1197832.0,1831289.0
2012,,3107755.0,1306840.0,1800915.0
2013,,3128531.0,1288732.0,1839799.0
2014,start of forecast,3102661.0,1278660.0,1824001.0
2015,,3133087.0,1309086.0,1824001.0
2016,,3163999.0,1339998.0,1824001.0
2017,,3195007.0,1371006.0,1824001.0
2018,,3226452.0,1402451.0,1824001.0
2019,,3258589.0,1434588.0,1824001.0
2020,,3290810.0,1466809.0,1824001.0
2021,,3322666.0,1498665.0,1824001.0
2022,,3354569.0,1530568.0,1824001.0
2023,,3386350.0,1562349.0,1824001.0
2024,,3418570.0,1594569.0,1824001.0
2025,,3450883.0,1626882.0,1824001.0
2026,,3483355.0,1659354.0,1824001.0
2027,,3515407.0,1691406.0,1824001.0
2028,,3547174.0,1723173.0,1824001.0
2029,,3582503.0,1758502.0,1824001.0
2030,,3616964.0,1792963.0,1824001.0
2031,,3650185.0,1826184.0,1824001.0
2032,,3680119.0,1856118.0,1824001.0
2033,,3708825.0,1884824.0,1824001.0
2034,,3737309.0,1913308.0,1824001.0
2035,,3766311.0,1942310.0,1824001.0
2036,,3796427.0,1972426.0,1824001.0
2037,,3827422.0,2003421.0,1824001.0
2038,,3857602.0,2033601.0,1824001.0
2039,,3885786.0,2061785.0,1824001.0
2040,,3912380.0,2088379.0,1824001.0
