year,annotation,consumption,consumption residential,consumption non-residential
2003,,140156.0,90148.0,50008.0
2004,,145213.0,85730.0,59483.0
2005,,146375.0,91631.0,54744.0
2006,,164580.0,98441.0,66139.0
2007,,169287.0,96423.0,72864.0
2008,,209171.0,109735.0,99436.0
2009,,201861.0,108407.0,93454.0
2010,,193843.0,101125.0,92718.0
2011,,207374.0,101793.0,105581.0
2012,,238832.0,105819.0,133013.0
2013,,271450.0,105098.0,166352.0
2014,,255474.0,99257.0,156217.0
2015,,246582.0,96080.0,150502.0
2016,start of forecast,255804.0,98114.0,157690.0
2017,,255907.0,98217.0,157690.0
2018,,255257.0,97567.0,157690.0
2019,,254820.0,97130.0,157690.0
2020,,254555.0,96865.0,157690.0
2021,,254134.0,96443.0,157690.0
2022,,253845.0,96155.0,157690.0
2023,,253555.0,95864.0,157690.0
2024,,253255.0,95565.0,157690.0
2025,,253061.0,95370.0,157690.0
2026,,252701.0,95011.0,157690.0
2027,,252337.0,94646.0,157690.0
2028,,251946.0,94255.0,157690.0
2029,,251634.0,93944.0,157690.0
2030,,251289.0,93599.0,157690.0
2031,,250698.0,93007.0,157690.0
2032,,250603.0,92913.0,157690.0
2033,,250206.0,92515.0,157690.0
2034,,249859.0,92169.0,157690.0
2035,,249550.0,91860.0,157690.0
2036,,249290.0,91600.0,157690.0
2037,,249072.0,91381.0,157690.0
2038,,248913.0,91222.0,157690.0
2039,,248768.0,91077.0,157690.0
2040,,248642.0,90952.0,157690.0
