year,Base case cost,Modeled non-residential ashp
2017,195116.985349,286714.708305
2018,209078.076599,302006.195568
2019,227447.933506,322126.573547
2020,235898.067684,331381.947417
2021,241776.421894,337820.46837
2022,246185.187552,342649.359085
2023,249124.364657,345868.619562
2024,251696.144624,348685.472479
2025,254635.321729,351904.732956
2026,258309.293111,355928.808551
2027,261248.470216,359148.069028
2028,263820.250183,361964.921945
2029,267126.824426,365586.589981
2030,269331.207255,368001.035338
2031,272637.781498,371622.703375
