year,Base case cost,Modeled residential ashp
2017,187210.754273,275425.794984
2018,202755.19113,288836.503177
2019,223316.001039,306410.092956
2020,230954.342785,312597.499211
2021,241390.882276,322095.198089
2022,251117.156431,331053.329925
2023,253938.617157,333362.695772
2024,261993.209835,340990.542717
2025,264877.458262,343362.696265
2026,274081.830188,351969.624165
2027,282931.069446,360306.768544
2028,285439.255972,362388.209337
2029,294466.393719,370903.252205
2030,308633.146175,384728.608074
2031,312897.395424,388310.064151
