year,Base case cost,Modeled residential energy efficiency
2017,566186.395303,525605.136899
2018,590879.989985,541923.868229
2019,617420.353122,557377.44895
2020,627875.196215,562016.746746
2021,632054.147343,561658.685042
2022,621640.860048,547487.194813
2023,618273.577062,541139.808224
2024,602551.464864,522716.002888
2025,598539.722324,515781.305096
2026,583917.737769,498014.441402
2027,579223.626289,490451.875577
2028,573334.991433,481970.580076
2029,556419.111321,462238.22174
2030,537265.821999,440792.527178
2031,532970.514531,433231.314833
2032,527518.593072,424786.902242
2033,522559.871356,416609.547659
2034,504791.785532,395645.637305
2035,496761.270393,385190.063814
2036,491385.923168,376413.420066
