year,Base case cost,Modeled non-residential ashp
2017,46475.5739046,112922.550018
2018,49423.1899457,113496.477645
2019,53549.8524032,114922.040945
2020,55416.6758959,114814.921019
2021,56693.9761803,114332.035571
2022,57676.5148607,113676.916048
2023,58364.291937,112848.810942
2024,58953.8151452,111983.186849
2025,59641.5922214,111215.52778
2026,60427.6231657,110545.133824
2027,61115.400242,109835.120684
2028,61704.9234502,109084.820783
2029,62490.9543945,108497.883414
2030,62883.9698666,107665.069772
2031,63768.2546789,107198.661371
