year,Base case cost,Modeled non-residential ashp
2017,15244.2460805,46997.5336901
2018,16991.225359,45131.2651143
2019,19452.8779787,42655.9560627
2020,20604.2961395,41320.7352257
2021,21438.0817043,40267.8989002
2022,22033.642822,39428.6590737
2023,22470.3876416,38734.2321267
2024,22827.7243122,38115.8386725
2025,23224.7650573,37470.4030715
2026,23740.918026,36729.1542437
2027,24177.6628456,36063.4284748
2028,24534.9995162,35473.0635169
2029,25051.1524848,34752.0980534
2030,25329.0810064,34243.3821915
2031,25845.2339751,33535.1590288
