year,Base case cost,Modeled non-residential ashp
2017,448120.330458,542789.089026
2018,474172.916581,565856.20177
2019,509604.433708,597227.475101
2020,526278.088827,611990.427257
2021,537741.226721,622139.956864
2022,546078.05428,629521.432942
2023,552330.67495,635057.540001
2024,557541.192174,639670.962549
2025,562751.709399,644284.385098
2026,570046.433513,650743.176666
2027,576299.054183,656279.283725
2028,581509.571407,660892.706274
2029,587762.192077,666428.813332
2030,591930.605856,670119.551371
2031,599225.329971,676578.342939
