year,Base case cost,Modeled residential ashp
2017,68891.0852687,273286.176487
2018,74765.0289673,266797.843976
2019,81639.9852461,259342.231526
2020,85522.8173352,252927.669814
2021,88364.7986917,246983.367676
2022,90928.6463728,241299.814326
2023,92880.9381954,235927.475689
2024,94853.9632084,230720.299249
2025,97861.9462561,226689.125163
2026,100223.68196,221762.00521
2027,102442.895295,217020.591779
2028,105391.288735,213527.15319
2029,107842.868265,209084.024144
2030,109613.781301,204860.375418
2031,112113.738275,200713.232672
