year,Base case cost,Modeled non-residential ashp
2017,363460.031847,420178.465064
2018,392635.184171,447089.562069
2019,430042.375099,481478.012572
2020,456556.690069,506633.894351
2021,475445.246694,524541.360338
2022,492356.126956,540697.555493
2023,507157.169154,554970.318117
2024,525216.582845,572652.389255
2025,539612.933234,586595.92858
2026,555890.645478,602269.892739
2027,571536.054095,617387.021781
2028,585623.162791,631096.787925
2029,607481.147384,652351.024432
2030,621024.060254,665592.06326
2031,638417.804634,682382.059555
