year,Base case cost,Modeled residential ashp
2017,92798.8230507,542537.415519
2018,102066.091691,536573.130536
2019,113807.169155,531292.16407
2020,121864.34018,526565.519657
2021,128975.610673,522220.941086
2022,135271.835608,518160.870515
2023,142054.881105,515235.399622
2024,148682.76949,512574.365523
2025,154793.431179,509364.147584
2026,162196.614707,507410.005846
2027,169436.540411,505698.731752
2028,176484.045723,504196.881614
2029,184266.342614,503157.055254
2030,191199.194378,502108.320208
2031,199224.512655,501647.736824
