year,Base case cost,Modeled non-residential ashp
2017,218075.907973,285309.418045
2018,235204.255526,301873.383959
2019,269827.631721,335718.828709
2020,281410.718583,346935.830184
2021,289615.40511,354881.206229
2022,295889.577161,360957.082028
2023,299750.606115,364696.08252
2024,303129.006449,367967.70795
2025,307472.664022,372174.083503
2026,312298.950215,376847.834118
2027,329567.569842,393979.171725
2028,333083.872326,397388.699304
2029,338107.161588,402259.452989
2030,341121.135146,405181.9052
2031,346144.424409,410052.658885
