year,Base case cost,Modeled residential ashp
2017,218075.907973,283748.585538
2018,235204.255526,299821.349907
2019,269827.631721,332989.733066
2020,281410.718583,343888.117323
2021,289615.40511,351607.806171
2022,295889.577161,357511.097644
2023,299750.606115,361143.892396
2024,303129.006449,364322.587804
2025,307472.664022,368409.4819
2026,312298.950215,372950.475341
2027,329567.569842,389962.331491
2028,333083.872326,393278.929048
2029,338107.161588,398016.925558
2030,341121.135146,400859.723465
2031,346144.424409,405597.719975
