year,Base case cost,Modeled non-residential ashp
2017,511010.793858,631995.226613
2018,545215.329329,663969.528609
2019,590821.376625,706601.931271
2020,612587.899197,726949.214359
2021,627098.914246,740514.069751
2022,638500.42607,751172.170417
2023,645755.933594,757954.598113
2024,653011.441118,764737.025809
2025,660266.948642,771519.453505
2026,669595.458316,780239.717686
2027,677887.466915,787991.063625
2028,684106.473365,793804.573079
2029,692398.481964,801555.919017
2030,697580.987338,806400.510229
2031,706909.497012,815120.774409
