year,Base case cost,Modeled non-residential ashp
2017,143673.754129,154141.582214
2018,164340.968231,174468.73218
2019,187260.511259,196934.85636
2020,198720.282773,208167.918449
2021,206360.130449,215656.626509
2022,212726.670179,221897.216559
2023,216546.594017,225641.570589
2024,219729.863881,228761.865614
2025,218888.350315,227832.187272
2026,223861.216179,232704.293391
2027,227590.865576,236358.372981
2028,231320.514974,240012.45257
2029,229967.446246,238571.219066
2030,226629.186899,235182.579847
2031,225476.445682,233929.078886
