year,Base case cost,Modeled non-residential ashp
2017,743687.015228,830951.806737
2018,802722.119305,889527.155944
2019,874671.69376,961488.677192
2020,907946.707422,993919.558555
2021,937687.930707,1022607.65831
2022,955100.275162,1038880.42847
2023,974497.609239,1057050.87083
2024,983927.224486,1065227.14457
2025,996062.399733,1076205.12994
2026,1017159.64302,1096209.67086
2027,1029376.84747,1107336.15828
2028,1046631.97917,1123470.93157
2029,1060304.11284,1136146.59863
2030,1076418.13454,1151171.3126
2031,1090197.26899,1164014.43716
