year,Base case cost,Modeled residential ashp
2017,271075.981445,409071.316382
2018,296466.781445,422379.33691
2019,331261.581445,441823.124794
2020,349129.181445,450421.963579
2021,360413.981445,454844.543679
2022,369817.981445,458121.229813
2023,375460.381445,459037.66607
2024,381102.781445,460017.897502
2025,386745.181445,461060.428936
2026,394268.381445,463376.588278
2027,400855.444006,465150.030023
2028,406497.904006,466370.896575
2029,413076.381445,468250.436092
2030,417778.381445,468976.843621
2031,425297.058885,471571.947308
