year,Base case cost,Modeled residential ashp
2017,116403.290709,113853.706196
2018,130013.48349,119522.86003
2019,148892.137991,127386.525025
2020,158111.946004,131226.919558
2021,164258.484679,133787.18258
2022,169087.907923,135798.817811
2023,166805.440371,131467.049885
2024,169351.231156,132475.86539
2025,172745.61887,133820.952731
2026,176564.305048,135334.175989
2027,179958.692761,136679.263329
2028,182504.483546,137688.078835
2029,186323.169724,139201.302093
2030,188444.662045,140041.98168
2031,192687.646687,141723.340856
