year,Base case cost,Modeled non-residential ashp
2017,116403.290709,123263.777492
2018,130013.48349,135126.417802
2019,148892.137991,151581.04791
2020,158111.946004,159617.030056
2021,164258.484679,164974.351486
2022,169087.907923,169183.675468
2023,166805.440371,166450.226632
2024,169351.231156,168657.781456
2025,172745.61887,171601.187887
2026,176564.305048,174912.520122
2027,179958.692761,177855.926553
2028,182504.483546,180063.481376
2029,186323.169724,183374.813611
2030,188444.662045,185214.442631
2031,192687.646687,188893.70067
