year,Base case cost,Modeled non-residential ashp
2017,32762.3166685,145536.87327
2018,34875.6287684,146605.697275
2019,37743.6951896,148553.73703
2020,39102.2529681,148834.539314
2021,40083.4335859,148720.27047
2022,40762.7124751,148295.103564
2023,41215.5650679,147643.227741
2024,41592.9422286,146933.705488
2025,42045.7948215,146335.614788
2026,42649.5982786,145933.190697
2027,43102.4508714,145386.393572
2028,43479.8280321,144779.48724
2029,44008.156057,144366.465309
2030,44385.5332177,143807.329832
2031,44913.8612427,143440.959099
