year,Base case cost,Modeled non-residential ashp
2017,103071.591088,303354.064514
2018,108747.888204,302987.696358
2019,116467.652281,303980.612077
2020,120100.482434,302526.266628
2021,122598.053165,300454.326173
2022,124414.468242,298044.561538
2023,125776.77955,295435.887363
2024,126912.038973,292767.264397
2025,128047.298396,290177.699491
2026,129636.661588,287947.147905
2027,130998.972896,285651.087864
2028,132134.232319,283287.752158
2029,133496.543627,281137.223577
2030,134404.751165,278775.104404
2031,135994.114358,276904.269399
