year,Base case cost,Modeled residential ashp
2017,342184.48377,468814.756999
2018,364156.440331,491852.671397
2019,392406.098767,521472.847052
2020,405589.272704,535295.595691
2021,415005.825517,545168.987576
2022,421283.527391,551751.248833
2023,426305.688891,557017.057838
2024,440924.04626,571818.150837
2025,445429.318404,576536.614548
2026,451221.811161,582603.210749
2027,455727.083305,587321.67446
2028,459588.745143,591366.071927
2029,464737.627593,596758.601883
2030,479472.70036,611645.95434
2031,484748.303761,617165.205247
