year,annotation,consumption,consumption residential,consumption non-residential
2003,,-1248982.0,-1305552.0,56571.0
2004,,-476690.0,-533260.0,56571.0
2005,,-1924737.0,-1981308.0,56571.0
2006,,-1924737.0,-1981308.0,56571.0
2007,,-2407420.0,-2463991.0,56571.0
2008,,-959372.0,-1015943.0,56571.0
2009,,-380153.0,-436724.0,56571.0
2010,,295603.0,239032.0,56571.0
2011,,36039.0,-20532.0,56571.0
2012,,68891.0,12321.0,56571.0
2013,,65939.0,33288.0,32651.0
2014,,111983.0,61746.0,50237.0
2015,,197225.0,110401.0,86824.0
2016,start of forecast,198590.0,142020.0,56571.0
2017,,228384.0,171814.0,56571.0
2018,,264511.0,207940.0,56571.0
2019,,317129.0,260559.0,56571.0
2020,,374125.0,317554.0,56571.0
2021,,415422.0,358851.0,56571.0
2022,,476760.0,420190.0,56571.0
2023,,522697.0,466126.0,56571.0
2024,,578958.0,522387.0,56571.0
2025,,613080.0,556510.0,56571.0
2026,,649092.0,592522.0,56571.0
2027,,690390.0,633819.0,56571.0
2028,,727898.0,671327.0,56571.0
2029,,809296.0,752725.0,56571.0
2030,,878912.0,822341.0,56571.0
2031,,929547.0,872977.0,56571.0
2032,,928486.0,871916.0,56571.0
2033,,929713.0,873143.0,56571.0
2034,,909239.0,852668.0,56571.0
2035,,906250.0,849680.0,56571.0
2036,,916177.0,859606.0,56571.0
2037,,934519.0,877948.0,56571.0
2038,,936981.0,880410.0,56571.0
2039,,926051.0,869480.0,56571.0
2040,,890286.0,833715.0,56571.0
