year,Base case cost,Modeled non-residential ashp
2017,15642.3780297,36637.4454764
2018,16659.7370219,37716.363158
2019,18058.6056361,39389.2754097
2020,18726.2474747,39955.9320908
2021,19171.3420338,40193.2160355
2022,19521.0591873,40295.1626887
2023,19775.3989354,40261.5288817
2024,19966.1537464,40140.6481972
2025,20188.7010259,40078.0020848
2026,20474.8332425,40121.935186
2027,20729.1729905,40126.5129544
2028,20919.9278015,40042.9482641
2029,21174.2675496,40065.3146919
2030,21333.2298921,39950.5506241
2031,21619.3621087,40038.4527458
