year,Base case cost,Modeled non-residential ashp
2017,481144.937219,521017.038353
2018,517878.493157,557138.18044
2019,567529.00505,605939.215055
2020,594511.235408,632526.339703
2021,615712.882337,653451.412634
2022,639947.164764,677488.142206
2023,654385.648128,691788.338572
2024,667899.000048,705183.158779
2025,682647.706342,719793.578074
2026,699775.203477,736743.277639
2027,714868.601914,751698.389077
2028,728990.909954,765702.165404
2029,754184.377985,790717.835866
2030,773901.948174,810356.384912
2031,792155.439644,828432.078813
