year,Base case cost,Modeled non-residential ashp
2017,14089.626912,16144.590451
2018,15737.0248276,17328.4235099
2019,18022.125162,18970.514527
2020,19138.1043951,19772.465954
2021,19882.0905505,20307.1002387
2022,20466.6511012,20727.1700338
2023,20891.7860471,21032.6753393
2024,21210.6372566,21261.8043184
2025,21635.7722025,21567.3096239
2026,22114.0490167,21911.0030927
2027,22539.1839626,22216.5083982
2028,22858.0351721,22445.6373773
2029,23336.3119863,22789.330846
2030,23602.0213275,22980.271662
2031,24133.4400099,23362.1532939
