year,Base case cost,Modeled residential ashp
2017,520813.447203,914087.366929
2018,563113.042312,925727.583865
2019,620425.66355,940457.735418
2020,652357.781588,951950.268007
2021,684465.839262,970431.935382
2022,705043.219556,980789.522952
2023,722697.637064,990779.095917
2024,738403.412716,1000523.32581
2025,763680.084104,1018986.80205
2026,783175.685569,1029965.90958
2027,801781.244456,1040906.62392
2028,818317.763843,1051481.59755
2029,837332.674715,1062831.66388
2030,853063.429873,1073452.52268
2031,873654.649888,1085527.24876
