year,Base case cost,Modeled residential ashp
2017,314884.395921,348551.565211
2018,344709.158496,367482.634215
2019,386816.021071,394744.553197
2020,400911.299573,401414.475369
2021,414755.173435,409566.16557
2022,425138.67601,415421.438296
2023,426455.094512,413372.952572
2024,432423.798374,416286.60098
2025,439252.000949,419800.422208
2026,442744.640738,419150.194118
2027,449482.223313,422621.57771
2028,455375.995888,425556.686682
2029,462961.917176,429638.071481
2030,461780.495677,425827.147504
2031,470923.708252,430941.069613
