year,Base case cost,Modeled residential ashp
2017,47605.4339902,281040.367448
2018,51591.8588438,275794.732328
2019,56925.2565243,270345.100467
2020,60062.448326,266023.883061
2021,62752.0479767,262067.997331
2022,65176.2638677,258378.164888
2023,67314.7075856,254931.34242
2024,69956.170432,252374.343848
2025,72161.4428384,249207.891705
2026,74516.7193016,246155.091878
2027,76787.687707,243257.985241
2028,78967.5519166,240507.41727
2029,82035.8841158,238601.88969
2030,84150.6959913,236115.316746
2031,86680.4066585,233717.001625
